item,id,domain,subcategory,socio_attr,gender,knob,metric,score_correct,score_adv,margin,prefers_correct
681,obj01179,object,vehicle,,,layout_relation,pick,20.794621,20.860167,-0.065546,0
786,obj01754,object,tableware,,,count,clip,0.183153,0.271346,-0.088193,0
786,obj01754,object,tableware,,,count,pick,19.513384,21.085825,-1.572441,0
992,obj01645,object,tableware,,,count,clip,0.174808,0.239149,-0.064341,0
992,obj01645,object,tableware,,,count,pick,20.063997,21.102203,-1.038206,0
930,obj01816,object,tableware,,,layout_relation,clip,0.217937,0.25655,-0.038613,0
930,obj01816,object,tableware,,,layout_relation,pick,20.519697,21.219854,-0.700157,0
871,obj01615,object,tableware,,,scale_size,clip,0.223137,0.229094,-0.005958,0
871,obj01615,object,tableware,,,scale_size,pick,20.67255,20.976818,-0.304268,0
994,obj00760,object,vehicle,,,count,clip,0.248999,0.260442,-0.011443,0
994,obj00760,object,vehicle,,,count,pick,20.813116,21.659977,-0.846861,0
583,obj01700,object,tableware,,,layout_relation,clip,0.239866,0.249282,-0.009416,0
583,obj01700,object,tableware,,,layout_relation,pick,20.263319,20.787992,-0.524673,0
590,obj01352,object,tableware,,,scale_size,clip,0.19277,0.219748,-0.026977,0
590,obj01352,object,tableware,,,scale_size,pick,20.671507,22.445553,-1.774046,0
711,obj00275,object,furniture,,,count,clip,0.199247,0.22796,-0.028713,0
711,obj00275,object,furniture,,,count,pick,19.173218,18.845587,0.327631,1
512,obj00038,object,furniture,,,color_tone,clip,0.274087,0.274319,-0.000232,0
512,obj00038,object,furniture,,,color_tone,pick,19.93038,20.193344,-0.262964,0
591,obj01352,object,tableware,,,scale_size,clip,0.220353,0.225665,-0.005311,0
591,obj01352,object,tableware,,,scale_size,pick,19.931536,22.239817,-2.308281,0
864,obj00548,object,furniture,,,color_tone,clip,0.200366,0.291014,-0.090647,0
864,obj00548,object,furniture,,,color_tone,pick,19.438068,21.131523,-1.693455,0
710,obj00275,object,furniture,,,count,clip,0.177111,0.231511,-0.0544,0
710,obj00275,object,furniture,,,count,pick,19.77294,19.131969,0.64097,1
973,obj00819,object,vehicle,,,layout_relation,clip,0.198612,0.232065,-0.033453,0
973,obj00819,object,vehicle,,,layout_relation,pick,19.656452,20.430559,-0.774107,0
636,obj01126,object,vehicle,,,count,clip,0.166774,0.259282,-0.092508,0
636,obj01126,object,vehicle,,,count,pick,20.102863,21.881075,-1.778212,0
581,obj01700,object,tableware,,,layout_relation,clip,0.20706,0.268335,-0.061275,0
581,obj01700,object,tableware,,,layout_relation,pick,20.333023,20.921057,-0.588034,0
555,obj00821,object,vehicle,,,layout_relation,clip,0.19128,0.239925,-0.048646,0
555,obj00821,object,vehicle,,,layout_relation,pick,19.437737,20.134523,-0.696787,0
695,obj01545,object,tableware,,,color_tone,clip,0.265074,0.201916,0.063158,1
695,obj01545,object,tableware,,,color_tone,pick,21.454704,20.801353,0.653351,1
519,obj00003,object,furniture,,,count,clip,0.271425,0.282212,-0.010787,0
519,obj00003,object,furniture,,,count,pick,20.076797,21.541784,-1.464987,0
740,obj01087,object,vehicle,,,spatial,clip,0.162205,0.193472,-0.031267,0
740,obj01087,object,vehicle,,,spatial,pick,20.161301,22.125896,-1.964596,0
613,obj01027,object,vehicle,,,color_tone,clip,0.187423,0.212108,-0.024685,0
613,obj01027,object,vehicle,,,color_tone,pick,19.982061,20.728333,-0.746271,0
602,obj01112,object,vehicle,,,scale_size,clip,0.219836,0.250157,-0.030321,0
602,obj01112,object,vehicle,,,scale_size,pick,21.058125,21.77474,-0.716616,0
735,obj00300,object,furniture,,,color_tone,clip,0.184893,0.207562,-0.022669,0
735,obj00300,object,furniture,,,color_tone,pick,19.972996,19.93689,0.036106,1
679,obj01179,object,vehicle,,,layout_relation,clip,0.216209,0.208285,0.007924,1
679,obj01179,object,vehicle,,,layout_relation,pick,20.071882,21.39296,-1.321077,0
656,obj00537,object,furniture,,,color_tone,clip,0.269593,0.259339,0.010253,1
656,obj00537,object,furniture,,,color_tone,pick,20.598009,21.214294,-0.616285,0
616,obj01027,object,vehicle,,,color_tone,clip,0.155011,0.173209,-0.018198,0
616,obj01027,object,vehicle,,,color_tone,pick,20.432854,20.454521,-0.021667,0
614,obj01027,object,vehicle,,,color_tone,clip,0.174734,0.174693,4.1e-05,1
614,obj01027,object,vehicle,,,color_tone,pick,19.594925,21.812784,-2.217859,0
999,obj00845,object,vehicle,,,spatial,clip,0.236737,0.211507,0.02523,1
999,obj00845,object,vehicle,,,spatial,pick,20.013363,20.651285,-0.637922,0
598,obj01112,object,vehicle,,,scale_size,clip,0.21336,0.252531,-0.03917,0
598,obj01112,object,vehicle,,,scale_size,pick,22.18873,22.750317,-0.561586,0
704,obj01829,object,tableware,,,spatial,clip,0.246093,0.278069,-0.031976,0
704,obj01829,object,tableware,,,spatial,pick,20.821135,23.211311,-2.390177,0
668,obj01458,object,tableware,,,spatial,clip,0.286417,0.247864,0.038552,1
668,obj01458,object,tableware,,,spatial,pick,21.548782,21.563099,-0.014317,0
642,obj00506,object,furniture,,,count,clip,0.262251,0.241532,0.020719,1
642,obj00506,object,furniture,,,count,pick,21.126604,22.208832,-1.082228,0
894,obj01797,object,tableware,,,color_tone,clip,0.290031,0.274906,0.015125,1
894,obj01797,object,tableware,,,color_tone,pick,20.25309,19.401665,0.851425,1
944,obj00402,object,furniture,,,color_tone,clip,0.243986,0.274568,-0.030583,0
944,obj00402,object,furniture,,,color_tone,pick,21.441366,21.381002,0.060364,1
953,obj01284,object,tableware,,,color_tone,clip,0.254635,0.271029,-0.016394,0
953,obj01284,object,tableware,,,color_tone,pick,20.093311,21.290409,-1.197098,0
946,obj00402,object,furniture,,,color_tone,clip,0.256695,0.251131,0.005564,1
946,obj00402,object,furniture,,,color_tone,pick,21.249708,20.616758,0.63295,1
793,obj01656,object,tableware,,,color_tone,clip,0.191587,0.242025,-0.050438,0
793,obj01656,object,tableware,,,color_tone,pick,19.194691,22.278107,-3.083416,0
774,obj01594,object,tableware,,,spatial,clip,0.175617,0.212098,-0.036481,0
774,obj01594,object,tableware,,,spatial,pick,20.252148,21.446692,-1.194544,0
669,obj01458,object,tableware,,,spatial,clip,0.257392,0.234126,0.023266,1
669,obj01458,object,tableware,,,spatial,pick,21.533607,22.204464,-0.670856,0
514,obj00038,object,furniture,,,color_tone,clip,0.267092,0.276808,-0.009716,0
514,obj00038,object,furniture,,,color_tone,pick,18.84823,20.084671,-1.236441,0
972,obj00792,object,vehicle,,,color_tone,clip,0.20324,0.231585,-0.028345,0
972,obj00792,object,vehicle,,,color_tone,pick,20.181459,21.032482,-0.851023,0
922,obj00521,object,furniture,,,count,clip,0.243937,0.234715,0.009222,1
922,obj00521,object,furniture,,,count,pick,21.006786,21.96286,-0.956074,0
812,obj01811,object,tableware,,,layout_relation,clip,0.262583,0.258493,0.00409,1
812,obj01811,object,tableware,,,layout_relation,pick,19.60166,20.769361,-1.167702,0
862,obj00303,object,furniture,,,layout_relation,clip,0.255432,0.22464,0.030792,1
862,obj00303,object,furniture,,,layout_relation,pick,19.803654,18.326746,1.476908,1
932,obj01816,object,tableware,,,layout_relation,clip,0.210683,0.25931,-0.048627,0
932,obj01816,object,tableware,,,layout_relation,pick,21.190657,21.110151,0.080505,1
806,obj00891,object,vehicle,,,count,clip,0.171944,0.194652,-0.022708,0
806,obj00891,object,vehicle,,,count,pick,20.750208,22.36479,-1.614582,0
722,obj01160,object,vehicle,,,color_tone,clip,0.188173,0.200372,-0.012199,0
722,obj01160,object,vehicle,,,color_tone,pick,20.279516,20.98727,-0.707754,0
676,obj01179,object,vehicle,,,layout_relation,clip,0.187187,0.213229,-0.026042,0
676,obj01179,object,vehicle,,,layout_relation,pick,21.963629,21.903465,0.060163,1
918,obj00264,object,furniture,,,count,clip,0.232935,0.271829,-0.038894,0
918,obj00264,object,furniture,,,count,pick,19.743851,19.515493,0.228357,1
723,obj01160,object,vehicle,,,color_tone,clip,0.170583,0.207042,-0.036459,0
723,obj01160,object,vehicle,,,color_tone,pick,20.331823,19.432377,0.899446,1
761,obj00985,object,vehicle,,,scale_size,clip,0.181011,0.287536,-0.106525,0
761,obj00985,object,vehicle,,,scale_size,pick,19.91238,21.66803,-1.75565,0
908,obj00778,object,vehicle,,,color_tone,clip,0.214964,0.207454,0.007511,1
908,obj00778,object,vehicle,,,color_tone,pick,20.161034,21.064945,-0.903912,0
697,obj01545,object,tableware,,,color_tone,clip,0.293444,0.240679,0.052764,1
697,obj01545,object,tableware,,,color_tone,pick,21.365852,20.780632,0.58522,1
965,obj00601,object,furniture,,,scale_size,clip,0.214116,0.232979,-0.018863,0
965,obj00601,object,furniture,,,scale_size,pick,20.175591,22.185856,-2.010265,0
630,obj01393,object,tableware,,,count,clip,0.302581,0.283004,0.019576,1
630,obj01393,object,tableware,,,count,pick,22.391708,21.082005,1.309704,1
853,obj00302,object,furniture,,,layout_relation,clip,0.163868,0.18127,-0.017402,0
853,obj00302,object,furniture,,,layout_relation,pick,20.019482,20.566206,-0.546724,0
773,obj01594,object,tableware,,,spatial,clip,0.199825,0.234038,-0.034213,0
773,obj01594,object,tableware,,,spatial,pick,20.076801,19.663685,0.413116,1
500,obj00183,object,furniture,,,layout_relation,clip,0.222202,0.217047,0.005155,1
500,obj00183,object,furniture,,,layout_relation,pick,19.619497,19.867037,-0.24754,0
600,obj01112,object,vehicle,,,scale_size,clip,0.231604,0.262044,-0.03044,0
600,obj01112,object,vehicle,,,scale_size,pick,21.429884,21.683809,-0.253925,0
828,obj01774,object,tableware,,,count,clip,0.242033,0.263983,-0.02195,0
828,obj01774,object,tableware,,,count,pick,19.873058,20.908766,-1.035707,0
832,obj01636,object,tableware,,,count,clip,0.258551,0.272039,-0.013488,0
832,obj01636,object,tableware,,,count,pick,18.945137,20.750832,-1.805695,0
790,obj00155,object,furniture,,,color_tone,clip,0.227399,0.233351,-0.005953,0
790,obj00155,object,furniture,,,color_tone,pick,21.091372,20.049158,1.042213,1
970,obj01763,object,tableware,,,count,clip,0.237262,0.273587,-0.036325,0
970,obj01763,object,tableware,,,count,pick,21.296743,22.055054,-0.75831,0
785,obj01754,object,tableware,,,count,clip,0.184912,0.242843,-0.057931,0
785,obj01754,object,tableware,,,count,pick,20.830175,22.377745,-1.547569,0
563,obj00345,object,furniture,,,spatial,clip,0.143697,0.223186,-0.07949,0
563,obj00345,object,furniture,,,spatial,pick,19.599018,18.170498,1.42852,1
879,obj00549,object,furniture,,,color_tone,clip,0.282263,0.301544,-0.019281,0
879,obj00549,object,furniture,,,color_tone,pick,20.948019,20.391178,0.556841,1
658,obj00537,object,furniture,,,color_tone,clip,0.266144,0.279395,-0.013251,0
658,obj00537,object,furniture,,,color_tone,pick,20.537354,21.267763,-0.73041,0
709,obj00275,object,furniture,,,count,clip,0.204084,0.250464,-0.04638,0
709,obj00275,object,furniture,,,count,pick,19.949173,19.624569,0.324604,1
816,obj01202,object,vehicle,,,spatial,clip,0.159578,0.19536,-0.035782,0
816,obj01202,object,vehicle,,,spatial,pick,21.562542,20.919273,0.643269,1
603,obj01112,object,vehicle,,,scale_size,clip,0.240972,0.191821,0.049151,1
603,obj01112,object,vehicle,,,scale_size,pick,22.428988,21.936708,0.492279,1
895,obj01797,object,tableware,,,color_tone,clip,0.222643,0.270593,-0.04795,0
895,obj01797,object,tableware,,,color_tone,pick,18.658756,18.495974,0.162783,1
833,obj00775,object,vehicle,,,count,clip,0.225718,0.201851,0.023866,1
833,obj00775,object,vehicle,,,count,pick,18.807846,19.32683,-0.518984,0
854,obj00622,object,furniture,,,scale_size,clip,0.224315,0.249953,-0.025637,0
854,obj00622,object,furniture,,,scale_size,pick,19.132635,20.763861,-1.631226,0
532,obj01023,object,vehicle,,,count,clip,0.23463,0.218185,0.016445,1
532,obj01023,object,vehicle,,,count,pick,21.186132,21.171371,0.014761,1
549,obj01345,object,tableware,,,spatial,clip,0.262002,0.289856,-0.027854,0
549,obj01345,object,tableware,,,spatial,pick,21.796448,22.411329,-0.614882,0
825,obj00820,object,vehicle,,,layout_relation,clip,0.184754,0.175157,0.009597,1
825,obj00820,object,vehicle,,,layout_relation,pick,19.668026,20.138874,-0.470848,0
811,obj00754,object,vehicle,,,count,clip,0.176382,0.204611,-0.028229,0
811,obj00754,object,vehicle,,,count,pick,19.809568,20.397366,-0.587797,0
803,obj00653,object,vehicle,,,color_tone,clip,0.172168,0.215084,-0.042915,0
803,obj00653,object,vehicle,,,color_tone,pick,19.932224,21.394377,-1.462152,0
769,obj00460,object,furniture,,,spatial,clip,0.300602,0.255034,0.045568,1
769,obj00460,object,furniture,,,spatial,pick,21.26251,21.225397,0.037113,1
673,obj00144,object,furniture,,,count,clip,0.227764,0.22136,0.006404,1
673,obj00144,object,furniture,,,count,pick,19.381796,18.868761,0.513035,1
691,obj01734,object,tableware,,,scale_size,clip,0.241598,0.289172,-0.047573,0
691,obj01734,object,tableware,,,scale_size,pick,20.62442,22.286793,-1.662373,0
731,obj00300,object,furniture,,,color_tone,clip,0.23707,0.236587,0.000483,1
731,obj00300,object,furniture,,,color_tone,pick,20.623695,19.36899,1.254705,1
544,obj01345,object,tableware,,,spatial,clip,0.241488,0.235376,0.006112,1
544,obj01345,object,tableware,,,spatial,pick,22.485899,22.410473,0.075426,1
829,obj01610,object,tableware,,,scale_size,clip,0.243539,0.233057,0.010482,1
829,obj01610,object,tableware,,,scale_size,pick,21.627493,21.58234,0.045153,1
891,obj00828,object,vehicle,,,spatial,clip,0.245634,0.225391,0.020244,1
891,obj00828,object,vehicle,,,spatial,pick,20.882223,21.082069,-0.199846,0
577,obj01276,object,tableware,,,color_tone,clip,0.245336,0.278058,-0.032722,0
577,obj01276,object,tableware,,,color_tone,pick,20.732862,21.840702,-1.10784,0
753,obj00629,object,vehicle,,,count,clip,0.245528,0.220688,0.024841,1
753,obj00629,object,vehicle,,,count,pick,21.431412,20.856607,0.574804,1
640,obj00506,object,furniture,,,count,clip,0.231638,0.224969,0.006669,1
640,obj00506,object,furniture,,,count,pick,20.552137,21.947163,-1.395025,0
713,obj01317,object,tableware,,,layout_relation,clip,0.217318,0.267236,-0.049918,0
713,obj01317,object,tableware,,,layout_relation,pick,20.18676,21.757376,-1.570616,0
765,obj00460,object,furniture,,,spatial,clip,0.245749,0.25358,-0.007831,0
765,obj00460,object,furniture,,,spatial,pick,20.82239,20.314077,0.508312,1
737,obj01087,object,vehicle,,,spatial,clip,0.210767,0.262086,-0.051319,0
737,obj01087,object,vehicle,,,spatial,pick,21.275448,21.009405,0.266043,1
573,obj01276,object,tableware,,,color_tone,clip,0.276734,0.260681,0.016053,1
573,obj01276,object,tableware,,,color_tone,pick,20.772205,21.334303,-0.562098,0
877,obj00837,object,vehicle,,,spatial,clip,0.137877,0.251721,-0.113845,0
877,obj00837,object,vehicle,,,spatial,pick,18.637953,20.836924,-2.198971,0
610,obj00677,object,vehicle,,,layout_relation,clip,0.186395,0.192497,-0.006102,0
610,obj00677,object,vehicle,,,layout_relation,pick,20.00626,21.619476,-1.613216,0
701,obj01829,object,tableware,,,spatial,clip,0.272702,0.298667,-0.025964,0
701,obj01829,object,tableware,,,spatial,pick,20.139259,21.726377,-1.587118,0
648,obj00822,object,vehicle,,,layout_relation,clip,0.260866,0.227784,0.033082,1
648,obj00822,object,vehicle,,,layout_relation,pick,21.187326,22.576305,-1.388979,0
655,obj00537,object,furniture,,,color_tone,clip,0.28472,0.282281,0.002439,1
655,obj00537,object,furniture,,,color_tone,pick,21.526791,21.727976,-0.201185,0
667,obj01458,object,tableware,,,spatial,clip,0.27242,0.301311,-0.028891,0
667,obj01458,object,tableware,,,spatial,pick,21.153082,21.055412,0.09767,1
847,obj00326,object,furniture,,,spatial,clip,0.174134,0.210643,-0.036509,0
847,obj00326,object,furniture,,,spatial,pick,19.394968,19.412844,-0.017876,0
619,obj01027,object,vehicle,,,color_tone,clip,0.198155,0.182484,0.015671,1
619,obj01027,object,vehicle,,,color_tone,pick,19.608019,20.587555,-0.979536,0
802,obj00653,object,vehicle,,,color_tone,clip,0.177756,0.276479,-0.098722,0
802,obj00653,object,vehicle,,,color_tone,pick,20.287712,21.915857,-1.628145,0
776,obj01594,object,tableware,,,spatial,clip,0.26541,0.265124,0.000286,1
776,obj01594,object,tableware,,,spatial,pick,21.991806,20.977312,1.014494,1
672,obj00144,object,furniture,,,count,clip,0.231915,0.218018,0.013898,1
672,obj00144,object,furniture,,,count,pick,19.672821,18.90625,0.766571,1
873,obj00799,object,vehicle,,,color_tone,clip,0.17674,0.182979,-0.006239,0
873,obj00799,object,vehicle,,,color_tone,pick,19.965214,19.790924,0.17429,1
768,obj00460,object,furniture,,,spatial,clip,0.27765,0.23301,0.04464,1
768,obj00460,object,furniture,,,spatial,pick,22.183601,20.524977,1.658625,1
819,obj00391,object,furniture,,,count,clip,0.237092,0.247254,-0.010162,0
819,obj00391,object,furniture,,,count,pick,19.345009,19.554893,-0.209885,0
703,obj01829,object,tableware,,,spatial,clip,0.246878,0.324994,-0.078116,0
703,obj01829,object,tableware,,,spatial,pick,18.838085,21.046158,-2.208073,0
855,obj00622,object,furniture,,,scale_size,clip,0.255905,0.278256,-0.022351,0
855,obj00622,object,furniture,,,scale_size,pick,19.82337,20.915188,-1.091818,0
688,obj01734,object,tableware,,,scale_size,clip,0.208867,0.257971,-0.049103,0
688,obj01734,object,tableware,,,scale_size,pick,20.822874,22.062153,-1.239279,0
543,obj01345,object,tableware,,,spatial,clip,0.241533,0.216068,0.025465,1
543,obj01345,object,tableware,,,spatial,pick,22.012293,21.828766,0.183527,1
792,obj01656,object,tableware,,,color_tone,clip,0.260363,0.319376,-0.059013,0
792,obj01656,object,tableware,,,color_tone,pick,21.393507,22.139193,-0.745686,0
912,obj01245,object,vehicle,,,scale_size,clip,0.193616,0.218701,-0.025085,0
912,obj01245,object,vehicle,,,scale_size,pick,21.052307,21.424847,-0.37254,0
572,obj01276,object,tableware,,,color_tone,clip,0.230649,0.26297,-0.032321,0
572,obj01276,object,tableware,,,color_tone,pick,22.164171,21.439472,0.724699,1
631,obj01393,object,tableware,,,count,clip,0.302039,0.270369,0.03167,1
631,obj01393,object,tableware,,,count,pick,22.712641,21.571398,1.141243,1
913,obj01245,object,vehicle,,,scale_size,clip,0.203347,0.21989,-0.016543,0
913,obj01245,object,vehicle,,,scale_size,pick,20.531704,20.85627,-0.324566,0
662,obj00483,object,furniture,,,scale_size,clip,0.211637,0.230894,-0.019258,0
662,obj00483,object,furniture,,,scale_size,pick,21.558649,21.434059,0.12459,1
756,obj01642,object,tableware,,,count,clip,0.173058,0.233289,-0.060231,0
756,obj01642,object,tableware,,,count,pick,18.539799,20.907793,-2.367994,0
993,obj01645,object,tableware,,,count,clip,0.236902,0.274051,-0.037149,0
