item,id,domain,subcategory,socio_attr,gender,knob,lang,metric,score_correct,score_adv,margin,prefers_correct
58,ani00221,animal,bird,,,color_tone,el,mclip,0.08992,0.081975,0.007945,1
436,ani00232,animal,bird,,,color_tone,en,mclip,0.078393,0.122345,-0.043952,0
436,ani00232,animal,bird,,,color_tone,zh,mclip,0.041695,0.043958,-0.002263,0
436,ani00232,animal,bird,,,color_tone,ru,mclip,0.079245,0.112398,-0.033153,0
436,ani00232,animal,bird,,,color_tone,ar,mclip,0.090882,0.134365,-0.043483,0
436,ani00232,animal,bird,,,color_tone,hi,mclip,0.090144,0.129396,-0.039252,0
436,ani00232,animal,bird,,,color_tone,bn,mclip,0.086561,0.117489,-0.030929,0
436,ani00232,animal,bird,,,color_tone,el,mclip,0.05494,0.079054,-0.024114,0
404,ani00845,animal,mammal,,,layout_relation,en,mclip,0.146525,0.104997,0.041528,1
404,ani00845,animal,mammal,,,layout_relation,zh,mclip,0.087172,0.058187,0.028985,1
404,ani00845,animal,mammal,,,layout_relation,ru,mclip,0.140825,0.110417,0.030409,1
404,ani00845,animal,mammal,,,layout_relation,ar,mclip,0.155006,0.125634,0.029373,1
404,ani00845,animal,mammal,,,layout_relation,hi,mclip,0.06659,0.077856,-0.011266,0
404,ani00845,animal,mammal,,,layout_relation,bn,mclip,0.092359,0.101434,-0.009075,0
404,ani00845,animal,mammal,,,layout_relation,el,mclip,0.155517,0.13709,0.018428,1
328,ani01664,animal,animal,,,spatial,en,mclip,0.174036,0.009051,0.164985,1
328,ani01664,animal,animal,,,spatial,zh,mclip,0.10337,0.048156,0.055214,1
328,ani01664,animal,animal,,,spatial,ru,mclip,0.149377,0.048759,0.100618,1
328,ani01664,animal,animal,,,spatial,ar,mclip,0.176343,0.056363,0.11998,1
328,ani01664,animal,animal,,,spatial,hi,mclip,0.102018,0.056966,0.045051,1
328,ani01664,animal,animal,,,spatial,bn,mclip,0.149466,0.038464,0.111003,1
328,ani01664,animal,animal,,,spatial,el,mclip,0.140599,0.044447,0.096152,1
455,ani00252,animal,bird,,,layout_relation,en,mclip,0.132147,0.124295,0.007851,1
455,ani00252,animal,bird,,,layout_relation,zh,mclip,0.06338,0.072923,-0.009543,0
455,ani00252,animal,bird,,,layout_relation,ru,mclip,0.114877,0.104785,0.010092,1
455,ani00252,animal,bird,,,layout_relation,ar,mclip,0.134945,0.133108,0.001837,1
455,ani00252,animal,bird,,,layout_relation,hi,mclip,0.082305,0.091428,-0.009123,0
455,ani00252,animal,bird,,,layout_relation,bn,mclip,0.120039,0.119259,0.000781,1
455,ani00252,animal,bird,,,layout_relation,el,mclip,0.074963,0.101066,-0.026103,0
498,ani00122,animal,bird,,,color_tone,en,mclip,0.076532,0.124008,-0.047476,0
498,ani00122,animal,bird,,,color_tone,zh,mclip,0.05234,0.113696,-0.061356,0
498,ani00122,animal,bird,,,color_tone,ru,mclip,0.049547,0.107616,-0.058069,0
498,ani00122,animal,bird,,,color_tone,ar,mclip,0.088719,0.12421,-0.035491,0
498,ani00122,animal,bird,,,color_tone,hi,mclip,0.07499,0.103489,-0.028499,0
498,ani00122,animal,bird,,,color_tone,bn,mclip,0.065328,0.097339,-0.032011,0
498,ani00122,animal,bird,,,color_tone,el,mclip,0.064663,0.120519,-0.055857,0
431,ani01662,animal,animal,,,spatial,en,mclip,0.196021,0.037104,0.158917,1
431,ani01662,animal,animal,,,spatial,zh,mclip,0.087419,0.004304,0.083115,1
431,ani01662,animal,animal,,,spatial,ru,mclip,0.158955,0.07744,0.081516,1
431,ani01662,animal,animal,,,spatial,ar,mclip,0.184908,0.066719,0.118189,1
431,ani01662,animal,animal,,,spatial,hi,mclip,0.093194,0.05548,0.037713,1
431,ani01662,animal,animal,,,spatial,bn,mclip,0.105967,0.061623,0.044344,1
431,ani01662,animal,animal,,,spatial,el,mclip,0.15277,0.047902,0.104868,1
222,ani00300,animal,bird,,,scale_size,en,mclip,0.117229,0.167384,-0.050154,0
222,ani00300,animal,bird,,,scale_size,zh,mclip,0.028109,0.077665,-0.049555,0
222,ani00300,animal,bird,,,scale_size,ru,mclip,0.101644,0.144069,-0.042425,0
222,ani00300,animal,bird,,,scale_size,ar,mclip,0.122953,0.167538,-0.044586,0
222,ani00300,animal,bird,,,scale_size,hi,mclip,0.092816,0.123318,-0.030502,0
222,ani00300,animal,bird,,,scale_size,bn,mclip,0.098415,0.126472,-0.028057,0
222,ani00300,animal,bird,,,scale_size,el,mclip,0.092348,0.145113,-0.052765,0
80,ani00562,animal,bird,,,spatial,en,mclip,0.100616,0.156397,-0.055781,0
80,ani00562,animal,bird,,,spatial,zh,mclip,0.023113,0.048627,-0.025514,0
80,ani00562,animal,bird,,,spatial,ru,mclip,0.092854,0.129721,-0.036867,0
80,ani00562,animal,bird,,,spatial,ar,mclip,0.107951,0.148108,-0.040157,0
80,ani00562,animal,bird,,,spatial,hi,mclip,0.098925,0.130483,-0.031558,0
80,ani00562,animal,bird,,,spatial,bn,mclip,0.09619,0.13682,-0.040629,0
80,ani00562,animal,bird,,,spatial,el,mclip,0.080211,0.131589,-0.051378,0
459,ani00848,animal,mammal,,,layout_relation,en,mclip,0.138245,0.114569,0.023676,1
459,ani00848,animal,mammal,,,layout_relation,zh,mclip,0.050522,0.040609,0.009914,1
459,ani00848,animal,mammal,,,layout_relation,ru,mclip,0.105591,0.101985,0.003605,1
459,ani00848,animal,mammal,,,layout_relation,ar,mclip,0.130903,0.121923,0.00898,1
459,ani00848,animal,mammal,,,layout_relation,hi,mclip,0.06446,0.068844,-0.004384,0
459,ani00848,animal,mammal,,,layout_relation,bn,mclip,0.073725,0.064935,0.008789,1
459,ani00848,animal,mammal,,,layout_relation,el,mclip,0.123264,0.105851,0.017413,1
1,ani01632,animal,animal,,,color_tone,en,mclip,0.109412,0.096938,0.012475,1
1,ani01632,animal,animal,,,color_tone,zh,mclip,0.034833,0.041949,-0.007115,0
1,ani01632,animal,animal,,,color_tone,ru,mclip,0.078072,0.114174,-0.036102,0
1,ani01632,animal,animal,,,color_tone,ar,mclip,0.084633,0.117259,-0.032626,0
1,ani01632,animal,animal,,,color_tone,hi,mclip,0.083433,0.070981,0.012452,1
1,ani01632,animal,animal,,,color_tone,bn,mclip,0.116051,0.088588,0.027463,1
1,ani01632,animal,animal,,,color_tone,el,mclip,0.064361,0.083324,-0.018963,0
430,ani01662,animal,animal,,,spatial,en,mclip,0.178198,0.052528,0.12567,1
430,ani01662,animal,animal,,,spatial,zh,mclip,0.090663,0.010152,0.080511,1
430,ani01662,animal,animal,,,spatial,ru,mclip,0.14959,0.075319,0.074271,1
430,ani01662,animal,animal,,,spatial,ar,mclip,0.175178,0.059965,0.115213,1
430,ani01662,animal,animal,,,spatial,hi,mclip,0.094169,0.071156,0.023012,1
430,ani01662,animal,animal,,,spatial,bn,mclip,0.112751,0.071911,0.04084,1
430,ani01662,animal,animal,,,spatial,el,mclip,0.15674,0.045812,0.110928,1
256,ani01874,animal,animal,,,spatial,en,mclip,0.051901,0.107047,-0.055146,0
256,ani01874,animal,animal,,,spatial,zh,mclip,0.004126,0.028524,-0.024397,0
256,ani01874,animal,animal,,,spatial,ru,mclip,0.045767,0.105007,-0.059239,0
256,ani01874,animal,animal,,,spatial,ar,mclip,0.030382,0.085815,-0.055433,0
256,ani01874,animal,animal,,,spatial,hi,mclip,0.064151,0.094949,-0.030797,0
256,ani01874,animal,animal,,,spatial,bn,mclip,0.105698,0.056198,0.0495,1
256,ani01874,animal,animal,,,spatial,el,mclip,0.04408,0.081138,-0.037059,0
91,ani00951,animal,mammal,,,layout_relation,en,mclip,0.088407,0.101486,-0.013079,0
91,ani00951,animal,mammal,,,layout_relation,zh,mclip,0.070154,0.074436,-0.004281,0
91,ani00951,animal,mammal,,,layout_relation,ru,mclip,0.103995,0.108624,-0.004628,0
91,ani00951,animal,mammal,,,layout_relation,ar,mclip,0.133726,0.109983,0.023744,1
91,ani00951,animal,mammal,,,layout_relation,hi,mclip,0.110627,0.095426,0.015201,1
91,ani00951,animal,mammal,,,layout_relation,bn,mclip,0.136146,0.125615,0.010531,1
91,ani00951,animal,mammal,,,layout_relation,el,mclip,0.127969,0.113205,0.014764,1
259,ani00008,animal,bird,,,count,en,mclip,0.126022,0.136577,-0.010555,0
259,ani00008,animal,bird,,,count,zh,mclip,0.036347,0.072792,-0.036445,0
259,ani00008,animal,bird,,,count,ru,mclip,0.086478,0.109639,-0.023161,0
259,ani00008,animal,bird,,,count,ar,mclip,0.110649,0.121118,-0.010469,0
259,ani00008,animal,bird,,,count,hi,mclip,0.082798,0.094392,-0.011594,0
259,ani00008,animal,bird,,,count,bn,mclip,0.077718,0.098363,-0.020645,0
259,ani00008,animal,bird,,,count,el,mclip,0.066688,0.100429,-0.033741,0
54,ani00221,animal,bird,,,color_tone,en,mclip,0.138426,0.132017,0.006409,1
54,ani00221,animal,bird,,,color_tone,zh,mclip,0.062656,0.061288,0.001367,1
54,ani00221,animal,bird,,,color_tone,ru,mclip,0.103535,0.112628,-0.009093,0
54,ani00221,animal,bird,,,color_tone,ar,mclip,0.136923,0.129742,0.007181,1
54,ani00221,animal,bird,,,color_tone,hi,mclip,0.114837,0.111709,0.003129,1
54,ani00221,animal,bird,,,color_tone,bn,mclip,0.115403,0.126895,-0.011492,0
54,ani00221,animal,bird,,,color_tone,el,mclip,0.096657,0.1133,-0.016643,0
152,ani00617,animal,bird,,,count,en,mclip,0.065586,0.129448,-0.063862,0
152,ani00617,animal,bird,,,count,zh,mclip,0.031005,0.070651,-0.039646,0
152,ani00617,animal,bird,,,count,ru,mclip,0.063617,0.122106,-0.058489,0
152,ani00617,animal,bird,,,count,ar,mclip,0.101153,0.141005,-0.039853,0
152,ani00617,animal,bird,,,count,hi,mclip,0.087685,0.089011,-0.001327,0
152,ani00617,animal,bird,,,count,bn,mclip,0.073404,0.100289,-0.026885,0
152,ani00617,animal,bird,,,count,el,mclip,0.052821,0.099241,-0.04642,0
319,ani00869,animal,mammal,,,spatial,en,mclip,0.129134,0.082004,0.04713,1
319,ani00869,animal,mammal,,,spatial,zh,mclip,0.084536,0.028451,0.056084,1
319,ani00869,animal,mammal,,,spatial,ru,mclip,0.130096,0.092747,0.03735,1
319,ani00869,animal,mammal,,,spatial,ar,mclip,0.140789,0.077562,0.063227,1
319,ani00869,animal,mammal,,,spatial,hi,mclip,0.059815,0.058268,0.001548,1
319,ani00869,animal,mammal,,,spatial,bn,mclip,0.095209,0.066592,0.028617,1
319,ani00869,animal,mammal,,,spatial,el,mclip,0.126452,0.063557,0.062895,1
399,ani00401,animal,bird,,,count,en,mclip,0.095715,0.17136,-0.075645,0
399,ani00401,animal,bird,,,count,zh,mclip,0.037953,0.099858,-0.061906,0
399,ani00401,animal,bird,,,count,ru,mclip,0.07423,0.156299,-0.082069,0
399,ani00401,animal,bird,,,count,ar,mclip,0.095969,0.168199,-0.07223,0
399,ani00401,animal,bird,,,count,hi,mclip,0.074795,0.105712,-0.030917,0
399,ani00401,animal,bird,,,count,bn,mclip,0.075372,0.106841,-0.031469,0
399,ani00401,animal,bird,,,count,el,mclip,0.081542,0.159386,-0.077844,0
473,ani00266,animal,bird,,,spatial,en,mclip,0.047964,0.078004,-0.030041,0
473,ani00266,animal,bird,,,spatial,zh,mclip,0.001089,0.023832,-0.022743,0
473,ani00266,animal,bird,,,spatial,ru,mclip,0.039958,0.073503,-0.033546,0
473,ani00266,animal,bird,,,spatial,ar,mclip,0.062471,0.091514,-0.029043,0
473,ani00266,animal,bird,,,spatial,hi,mclip,0.06706,0.09849,-0.03143,0
473,ani00266,animal,bird,,,spatial,bn,mclip,0.075091,0.074423,0.000668,1
473,ani00266,animal,bird,,,spatial,el,mclip,0.034214,0.072822,-0.038608,0
347,ani01210,animal,mammal,,,count,en,mclip,0.128906,0.100972,0.027934,1
347,ani01210,animal,mammal,,,count,zh,mclip,0.053328,0.01266,0.040669,1
347,ani01210,animal,mammal,,,count,ru,mclip,0.111699,0.080822,0.030878,1
347,ani01210,animal,mammal,,,count,ar,mclip,0.11387,0.078137,0.035733,1
347,ani01210,animal,mammal,,,count,hi,mclip,0.052519,0.047534,0.004985,1
347,ani01210,animal,mammal,,,count,bn,mclip,0.085435,0.056776,0.028659,1
347,ani01210,animal,mammal,,,count,el,mclip,0.104863,0.073084,0.031779,1
191,ani01366,animal,mammal,,,spatial,en,mclip,0.053262,0.120446,-0.067183,0
191,ani01366,animal,mammal,,,spatial,zh,mclip,0.025016,0.041899,-0.016883,0
191,ani01366,animal,mammal,,,spatial,ru,mclip,0.08377,0.118134,-0.034364,0
191,ani01366,animal,mammal,,,spatial,ar,mclip,0.071339,0.113403,-0.042064,0
191,ani01366,animal,mammal,,,spatial,hi,mclip,0.078898,0.12444,-0.045542,0
191,ani01366,animal,mammal,,,spatial,bn,mclip,0.071066,0.084535,-0.013469,0
191,ani01366,animal,mammal,,,spatial,el,mclip,0.035138,0.062597,-0.027459,0
82,ani00562,animal,bird,,,spatial,en,mclip,0.07401,0.135675,-0.061666,0
82,ani00562,animal,bird,,,spatial,zh,mclip,0.025336,0.075982,-0.050646,0
82,ani00562,animal,bird,,,spatial,ru,mclip,0.075305,0.123263,-0.047958,0
82,ani00562,animal,bird,,,spatial,ar,mclip,0.097498,0.143666,-0.046168,0
82,ani00562,animal,bird,,,spatial,hi,mclip,0.096149,0.138653,-0.042504,0
82,ani00562,animal,bird,,,spatial,bn,mclip,0.101017,0.147465,-0.046448,0
82,ani00562,animal,bird,,,spatial,el,mclip,0.084905,0.135346,-0.050441,0
276,ani01416,animal,animal,,,count,en,mclip,0.1748,0.028743,0.146057,1
276,ani01416,animal,animal,,,count,zh,mclip,0.082844,-0.005518,0.088362,1
276,ani01416,animal,animal,,,count,ru,mclip,0.145402,0.042245,0.103156,1
276,ani01416,animal,animal,,,count,ar,mclip,0.154445,0.024334,0.130111,1
276,ani01416,animal,animal,,,count,hi,mclip,0.174372,0.043265,0.131107,1
276,ani01416,animal,animal,,,count,bn,mclip,0.166552,0.0418,0.124752,1
276,ani01416,animal,animal,,,count,el,mclip,0.132123,0.039246,0.092877,1
271,ani01641,animal,animal,,,layout_relation,en,mclip,0.190746,0.038972,0.151774,1
271,ani01641,animal,animal,,,layout_relation,zh,mclip,0.070427,0.028196,0.042231,1
271,ani01641,animal,animal,,,layout_relation,ru,mclip,0.144346,0.073685,0.070661,1
271,ani01641,animal,animal,,,layout_relation,ar,mclip,0.185542,0.059079,0.126463,1
271,ani01641,animal,animal,,,layout_relation,hi,mclip,0.055938,0.040319,0.015619,1
271,ani01641,animal,animal,,,layout_relation,bn,mclip,0.146296,0.071893,0.074403,1
271,ani01641,animal,animal,,,layout_relation,el,mclip,0.171486,0.052266,0.119219,1
0,ani01632,animal,animal,,,color_tone,en,mclip,0.10451,0.099956,0.004553,1
0,ani01632,animal,animal,,,color_tone,zh,mclip,0.032019,0.048616,-0.016596,0
0,ani01632,animal,animal,,,color_tone,ru,mclip,0.07134,0.100081,-0.028741,0
0,ani01632,animal,animal,,,color_tone,ar,mclip,0.07254,0.10676,-0.03422,0
0,ani01632,animal,animal,,,color_tone,hi,mclip,0.065943,0.050666,0.015277,1
0,ani01632,animal,animal,,,color_tone,bn,mclip,0.090674,0.081568,0.009106,1
0,ani01632,animal,animal,,,color_tone,el,mclip,0.075766,0.064001,0.011764,1
306,ani00826,animal,mammal,,,color_tone,en,mclip,0.122569,0.08845,0.034119,1
306,ani00826,animal,mammal,,,color_tone,zh,mclip,0.074039,0.048518,0.02552,1
306,ani00826,animal,mammal,,,color_tone,ru,mclip,0.114742,0.091638,0.023104,1
306,ani00826,animal,mammal,,,color_tone,ar,mclip,0.111666,0.08235,0.029316,1
306,ani00826,animal,mammal,,,color_tone,hi,mclip,0.100651,0.088689,0.011961,1
306,ani00826,animal,mammal,,,color_tone,bn,mclip,0.084508,0.050484,0.034024,1
306,ani00826,animal,mammal,,,color_tone,el,mclip,0.108217,0.080211,0.028005,1
165,ani01776,animal,animal,,,spatial,en,mclip,0.096712,0.11358,-0.016868,0
165,ani01776,animal,animal,,,spatial,zh,mclip,0.052738,0.033207,0.01953,1
165,ani01776,animal,animal,,,spatial,ru,mclip,0.097927,0.092124,0.005803,1
165,ani01776,animal,animal,,,spatial,ar,mclip,0.10937,0.070073,0.039297,1
165,ani01776,animal,animal,,,spatial,hi,mclip,0.107836,0.078572,0.029264,1
165,ani01776,animal,animal,,,spatial,bn,mclip,0.100698,0.077238,0.02346,1
165,ani01776,animal,animal,,,spatial,el,mclip,0.092067,0.087692,0.004376,1
250,ani00640,animal,bird,,,color_tone,en,mclip,0.09089,0.137442,-0.046553,0
250,ani00640,animal,bird,,,color_tone,zh,mclip,0.06564,0.104427,-0.038788,0
250,ani00640,animal,bird,,,color_tone,ru,mclip,0.0711,0.112735,-0.041635,0
250,ani00640,animal,bird,,,color_tone,ar,mclip,0.092675,0.132388,-0.039713,0
250,ani00640,animal,bird,,,color_tone,hi,mclip,0.106501,0.132959,-0.026457,0
250,ani00640,animal,bird,,,color_tone,bn,mclip,0.095534,0.115523,-0.019988,0
250,ani00640,animal,bird,,,color_tone,el,mclip,0.080209,0.115262,-0.035053,0
9,ani01719,animal,animal,,,count,en,mclip,0.129085,0.112185,0.0169,1
9,ani01719,animal,animal,,,count,zh,mclip,0.089816,0.032957,0.05686,1
9,ani01719,animal,animal,,,count,ru,mclip,0.11942,0.106681,0.012739,1
9,ani01719,animal,animal,,,count,ar,mclip,0.089764,0.117693,-0.027929,0
9,ani01719,animal,animal,,,count,hi,mclip,0.100976,0.081413,0.019562,1
9,ani01719,animal,animal,,,count,bn,mclip,0.107395,0.078252,0.029143,1
9,ani01719,animal,animal,,,count,el,mclip,0.081998,0.092258,-0.01026,0
330,ani01664,animal,animal,,,spatial,en,mclip,0.163492,0.01113,0.152363,1
330,ani01664,animal,animal,,,spatial,zh,mclip,0.099403,0.052236,0.047167,1
330,ani01664,animal,animal,,,spatial,ru,mclip,0.145334,0.057146,0.088188,1
330,ani01664,animal,animal,,,spatial,ar,mclip,0.159762,0.052584,0.107178,1
330,ani01664,animal,animal,,,spatial,hi,mclip,0.091162,0.054314,0.036848,1
330,ani01664,animal,animal,,,spatial,bn,mclip,0.112621,0.029618,0.083004,1
330,ani01664,animal,animal,,,spatial,el,mclip,0.145012,0.041217,0.103795,1
355,ani01992,animal,animal,,,scale_size,en,mclip,0.105055,0.140439,-0.035384,0
355,ani01992,animal,animal,,,scale_size,zh,mclip,0.087948,0.11625,-0.028302,0
355,ani01992,animal,animal,,,scale_size,ru,mclip,0.095211,0.156515,-0.061304,0
355,ani01992,animal,animal,,,scale_size,ar,mclip,0.097841,0.140869,-0.043028,0
355,ani01992,animal,animal,,,scale_size,hi,mclip,0.074611,0.114117,-0.039506,0
355,ani01992,animal,animal,,,scale_size,bn,mclip,0.105767,0.103804,0.001963,1
355,ani01992,animal,animal,,,scale_size,el,mclip,0.101049,0.141924,-0.040875,0
157,ani00366,animal,bird,,,spatial,en,mclip,0.083648,0.090518,-0.00687,0
157,ani00366,animal,bird,,,spatial,zh,mclip,0.049737,0.04647,0.003266,1
157,ani00366,animal,bird,,,spatial,ru,mclip,0.089807,0.088619,0.001188,1
157,ani00366,animal,bird,,,spatial,ar,mclip,0.120628,0.122671,-0.002043,0
157,ani00366,animal,bird,,,spatial,hi,mclip,0.123893,0.13414,-0.010247,0
157,ani00366,animal,bird,,,spatial,bn,mclip,0.109901,0.112989,-0.003088,0
157,ani00366,animal,bird,,,spatial,el,mclip,0.077157,0.091385,-0.014228,0
122,ani01901,animal,animal,,,count,en,mclip,-0.003698,0.070184,-0.073882,0
122,ani01901,animal,animal,,,count,zh,mclip,-0.007848,0.04883,-0.056677,0
122,ani01901,animal,animal,,,count,ru,mclip,-0.007493,0.053321,-0.060814,0
122,ani01901,animal,animal,,,count,ar,mclip,0.005751,0.038893,-0.033142,0
122,ani01901,animal,animal,,,count,hi,mclip,0.007739,0.018606,-0.010867,0
122,ani01901,animal,animal,,,count,bn,mclip,0.040546,0.002229,0.038317,1
122,ani01901,animal,animal,,,count,el,mclip,-0.005407,0.075463,-0.08087,0
29,ani01219,animal,mammal,,,count,en,mclip,0.099404,0.130889,-0.031485,0
29,ani01219,animal,mammal,,,count,zh,mclip,0.048315,0.027574,0.020741,1
29,ani01219,animal,mammal,,,count,ru,mclip,0.090588,0.110067,-0.019479,0
29,ani01219,animal,mammal,,,count,ar,mclip,0.107729,0.085613,0.022117,1
29,ani01219,animal,mammal,,,count,hi,mclip,0.046444,0.096785,-0.050341,0
29,ani01219,animal,mammal,,,count,bn,mclip,0.071149,0.056545,0.014604,1
29,ani01219,animal,mammal,,,count,el,mclip,0.088827,0.050304,0.038523,1
123,ani01017,animal,mammal,,,count,en,mclip,0.103075,0.111613,-0.008538,0
123,ani01017,animal,mammal,,,count,zh,mclip,0.068661,0.091456,-0.022795,0
123,ani01017,animal,mammal,,,count,ru,mclip,0.089192,0.105643,-0.01645,0
123,ani01017,animal,mammal,,,count,ar,mclip,0.104087,0.115409,-0.011323,0
123,ani01017,animal,mammal,,,count,hi,mclip,0.081814,0.066576,0.015239,1
123,ani01017,animal,mammal,,,count,bn,mclip,0.083036,0.093965,-0.010929,0
123,ani01017,animal,mammal,,,count,el,mclip,0.09365,0.119425,-0.025775,0
375,ani00825,animal,mammal,,,color_tone,en,mclip,0.135666,0.096695,0.038972,1
375,ani00825,animal,mammal,,,color_tone,zh,mclip,0.046355,-0.000349,0.046704,1
375,ani00825,animal,mammal,,,color_tone,ru,mclip,0.150339,0.096393,0.053946,1
375,ani00825,animal,mammal,,,color_tone,ar,mclip,0.174251,0.094527,0.079724,1
375,ani00825,animal,mammal,,,color_tone,hi,mclip,0.0791,0.07807,0.00103,1
375,ani00825,animal,mammal,,,color_tone,bn,mclip,0.098602,0.069406,0.029196,1
375,ani00825,animal,mammal,,,color_tone,el,mclip,0.103515,0.073285,0.03023,1
417,ani01024,animal,mammal,,,color_tone,en,mclip,0.140394,0.062258,0.078135,1
417,ani01024,animal,mammal,,,color_tone,zh,mclip,0.040684,0.045453,-0.004769,0
417,ani01024,animal,mammal,,,color_tone,ru,mclip,0.117431,0.065331,0.0521,1
417,ani01024,animal,mammal,,,color_tone,ar,mclip,0.110634,0.049972,0.060662,1
417,ani01024,animal,mammal,,,color_tone,hi,mclip,0.091009,0.054073,0.036936,1
417,ani01024,animal,mammal,,,color_tone,bn,mclip,0.067624,0.033778,0.033846,1
417,ani01024,animal,mammal,,,color_tone,el,mclip,0.113735,0.051274,0.062461,1
43,ani00084,animal,bird,,,scale_size,en,mclip,0.107476,0.14622,-0.038744,0
43,ani00084,animal,bird,,,scale_size,zh,mclip,0.108065,0.139223,-0.031158,0
43,ani00084,animal,bird,,,scale_size,ru,mclip,0.095266,0.135749,-0.040483,0
43,ani00084,animal,bird,,,scale_size,ar,mclip,0.107178,0.15115,-0.043972,0
43,ani00084,animal,bird,,,scale_size,hi,mclip,0.118598,0.139304,-0.020707,0
43,ani00084,animal,bird,,,scale_size,bn,mclip,0.102752,0.134061,-0.031309,0
43,ani00084,animal,bird,,,scale_size,el,mclip,0.088384,0.126174,-0.037789,0
